URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.54,20240315000000,active,"1.2.250.1.213.1.1.5.54",JDV_RealisationActivites_CISIS,JDV_RealisationActivites_CISIS,"JDV_RealisationActivites_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.541,20230404000000,retired,"1.2.250.1.213.1.1.5.541",JDV_ExamenMicroscopiqueTumeurTypeHistologique_CISIS,JDV_ExamenMicroscopiqueTumeurTypeHistologique_CISIS,"JDV_ExamenMicroscopiqueTumeurTypeHistologique_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.542,20230404000000,retired,"1.2.250.1.213.1.1.5.542",JDV_ExamenMicroscopiqueGradeHistologique_CISIS,JDV_ExamenMicroscopiqueGradeHistologique_CISIS,"JDV_ExamenMicroscopiqueGradeHistologique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.543,20230404000000,retired,"1.2.250.1.213.1.1.5.543",JDV_ExamenMicroscopiqueTumeurNiveauInfiltration_CISIS,JDV_ExamenMicroscopiqueTumeurNiveauInfiltration_CISIS,"JDV_ExamenMicroscopiqueTumeurNiveauInfiltration_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.544,20230404000000,retired,"1.2.250.1.213.1.1.5.544",JDV_ExamenMicroscopiqueTumeurBourgeonnementTumoral_CISIS,JDV_ExamenMicroscopiqueTumeurBourgeonnementTumoral_CISIS,"JDV_ExamenMicroscopiqueTumeurBourgeonnementTumoral_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.545,20230404000000,retired,"1.2.250.1.213.1.1.5.545",JDV_ExamenMicroscopiqueTumeurCategorie_CISIS,JDV_ExamenMicroscopiqueTumeurCategorie_CISIS,"JDV_ExamenMicroscopiqueTumeurCategorie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.546,20230404000000,retired,"1.2.250.1.213.1.1.5.546",JDV_ExamenMicroscopiqueTumeurInvasionVasculaire_CISIS,JDV_ExamenMicroscopiqueTumeurInvasionVasculaire_CISIS,"JDV_ExamenMicroscopiqueTumeurInvasionVasculaire_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.547,20230404000000,retired,"1.2.250.1.213.1.1.5.547",JDV_ExamenMicroscopiqueTumeurInvasionPerinerveuse_CISIS,JDV_ExamenMicroscopiqueTumeurInvasionPerinerveuse_CISIS,"JDV_ExamenMicroscopiqueTumeurInvasionPerinerveuse_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.548,20230404000000,retired,"1.2.250.1.213.1.1.5.548",JDV_ExamenMicroscopiqueTumeurMargeCirconferentielle_CISIS,JDV_ExamenMicroscopiqueTumeurMargeCirconferentielle_CISIS,"JDV_ExamenMicroscopiqueTumeurMargeCirconferentielle_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.549,20230404000000,retired,"1.2.250.1.213.1.1.5.549",JDV_ExamenMicroscopiqueTumeurMargelongitudinale_CISIS,JDV_ExamenMicroscopiqueTumeurMargelongitudinale_CISIS,"JDV_ExamenMicroscopiqueTumeurMargelongitudinale_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.55,20240315000000,active,"1.2.250.1.213.1.1.5.55",JDV_TraitementPreventif_CISIS,JDV_TraitementPreventif_CISIS,"JDV_TraitementPreventif_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.550,20230404000000,retired,"1.2.250.1.213.1.1.5.550",JDV_ExamenMicroscopiqueTumeurReponseTraitementPreOperatoire_CISIS,JDV_ExamenMicroscopiqueTumeurReponseTraitementPreOperatoire_CISIS,"JDV_ExamenMicroscopiqueTumeurReponseTraitementPreOperatoire_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.551,20230404000000,retired,"1.2.250.1.213.1.1.5.551",JDV_TNM_pTNM_pN_CISIS,JDV_TNM_pTNM_pN_CISIS,"JDV_TNM_pTNM_pN_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.552,20230404000000,retired,"1.2.250.1.213.1.1.5.552",JDV_ExamenMacroscopieLocalisationZoneInteret_CISIS,JDV_ExamenMacroscopieLocalisationZoneInteret_CISIS,"JDV_ExamenMacroscopieLocalisationZoneInteret_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.553,20230404000000,retired,"1.2.250.1.213.1.1.5.553",JDV_ExamenMacroscopieAspectZoneInteret_CISIS,JDV_ExamenMacroscopieAspectZoneInteret_CISIS,"JDV_ExamenMacroscopieAspectZoneInteret_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.554,20230404000000,retired,"1.2.250.1.213.1.1.5.554",JDV_ExamenMacroscopieCirconferenceZoneInteret_CISIS,JDV_ExamenMacroscopieCirconferenceZoneInteret_CISIS,"JDV_ExamenMacroscopieCirconferenceZoneInteret_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.555,20230404000000,retired,"1.2.250.1.213.1.1.5.555",JDV_ExamenMacroscopieLocalisationZoneInteretRectale_CISIS,JDV_ExamenMacroscopieLocalisationZoneInteretRectale_CISIS,"JDV_ExamenMacroscopieLocalisationZoneInteretRectale_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.556,20230404000000,retired,"1.2.250.1.213.1.1.5.556",JDV_ExamenMacroscopieZoneInteretPerforation_CISIS,JDV_ExamenMacroscopieZoneInteretPerforation_CISIS,"JDV_ExamenMacroscopieZoneInteretPerforation_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.557,20230404000000,retired,"1.2.250.1.213.1.1.5.557",JDV_ExamenMacroscopieZoneInteretIntegriteMesocolon_CISIS,JDV_ExamenMacroscopieZoneInteretIntegriteMesocolon_CISIS,"JDV_ExamenMacroscopieZoneInteretIntegriteMesocolon_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.558,20230404000000,retired,"1.2.250.1.213.1.1.5.558",JDV_ExamenMacroscopieZoneInteretIntegriteMesorectum_CISIS,JDV_ExamenMacroscopieZoneInteretIntegriteMesorectum_CISIS,"JDV_ExamenMacroscopieZoneInteretIntegriteMesorectum_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.559,20230404000000,retired,"1.2.250.1.213.1.1.5.559",JDV_ExamenMicroscopiqueZoneInteretDescriptionHistologique_CISIS,JDV_ExamenMicroscopiqueZoneInteretDescriptionHistologique_CISIS,"JDV_ExamenMicroscopiqueZoneInteretDescriptionHistologique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.56,20100101000000,active,"1.2.250.1.213.1.1.5.56",JDV_Juridique_CISIS,JDV_Juridique_CISIS,"JDV_Juridique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.560,20230404000000,retired,"1.2.250.1.213.1.1.5.560",JDV_ExamenMicroscopiqueZoneInteretTypeHistologique_CISIS,JDV_ExamenMicroscopiqueZoneInteretTypeHistologique_CISIS,"JDV_ExamenMicroscopiqueZoneInteretTypeHistologique_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.561,20230404000000,retired,"1.2.250.1.213.1.1.5.561",JDV_ExamenMicroscopiqueZoneInteretGradeHistologique_CISIS,JDV_ExamenMicroscopiqueZoneInteretGradeHistologique_CISIS,"JDV_ExamenMicroscopiqueZoneInteretGradeHistologique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.562,20230404000000,retired,"1.2.250.1.213.1.1.5.562",JDV_ExamenMicroscopiqueZoneInteretNiveauInfiltration_CISIS,JDV_ExamenMicroscopiqueZoneInteretNiveauInfiltration_CISIS,"JDV_ExamenMicroscopiqueZoneInteretNiveauInfiltration_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.563,20230404000000,retired,"1.2.250.1.213.1.1.5.563",JDV_ExamenMicroscopiqueZoneInteretBourgeonnementTumoral_CISIS,JDV_ExamenMicroscopiqueZoneInteretBourgeonnementTumoral_CISIS,"JDV_ExamenMicroscopiqueZoneInteretBourgeonnementTumoral_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.564,20230404000000,retired,"1.2.250.1.213.1.1.5.564",JDV_ExamenMicroscopiqueZoneInteretCategorie_CISIS,JDV_ExamenMicroscopiqueZoneInteretCategorie_CISIS,"JDV_ExamenMicroscopiqueZoneInteretCategorie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.565,20230404000000,retired,"1.2.250.1.213.1.1.5.565",JDV_ExamenMicroscopiqueZoneInteretInvasionVasculaire_CISIS,JDV_ExamenMicroscopiqueZoneInteretInvasionVasculaire_CISIS,"JDV_ExamenMicroscopiqueZoneInteretInvasionVasculaire_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.566,20230404000000,retired,"1.2.250.1.213.1.1.5.566",JDV_ExamenMicroscopiqueZoneInteretInvasionPerinerveuse_CISIS,JDV_ExamenMicroscopiqueZoneInteretInvasionPerinerveuse_CISIS,"JDV_ExamenMicroscopiqueZoneInteretInvasionPerinerveuse_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.567,20230404000000,retired,"1.2.250.1.213.1.1.5.567",JDV_ExamenMicroscopiqueZoneInteretMargeCirconferentielle_CISIS,JDV_ExamenMicroscopiqueZoneInteretMargeCirconferentielle_CISIS,"JDV_ExamenMicroscopiqueZoneInteretMargeCirconferentielle_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.568,20230404000000,retired,"1.2.250.1.213.1.1.5.568",JDV_ExamenMicroscopiqueZoneInteretMargelongitudinale_CISIS,JDV_ExamenMicroscopiqueZoneInteretMargelongitudinale_CISIS,"JDV_ExamenMicroscopiqueZoneInteretMargelongitudinale_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.569,20230404000000,retired,"1.2.250.1.213.1.1.5.569",JDV_ExamenMicroscopiqueZoneInteretReponseTraitementPreOperatoire_CISIS,JDV_ExamenMicroscopiqueZoneInteretReponseTraitementPreOperatoire_CISIS,"JDV_ExamenMicroscopiqueZoneInteretReponseTraitementPreOperatoire_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.57,20231114000000,active,"1.2.250.1.213.1.1.5.57",JDV_TraitementSuivi_CISIS,JDV_TraitementSuivi_CISIS,"JDV_TraitementSuivi_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.570,20230404000000,retired,"1.2.250.1.213.1.1.5.570",JDV_ExamenZoneInteretDemandeTechniqueComplementaire_CISIS,JDV_ExamenZoneInteretDemandeTechniqueComplementaire_CISIS,"JDV_ExamenZoneInteretDemandeTechniqueComplementaire_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.572,20230404000000,retired,"1.2.250.1.213.1.1.5.572",JDV_TNM_pTNM_pT_CISIS,JDV_TNM_pTNM_pT_CISIS,"JDV_TNM_pTNM_pT_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.573,20230404000000,retired,"1.2.250.1.213.1.1.5.573",JDV_Examen_AutreConstatation_ExamenMicroscopique_CISIS,JDV_Examen_AutreConstatation_ExamenMicroscopique_CISIS,"JDV_Examen_AutreConstatation_ExamenMicroscopique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.574,20230404000000,retired,"1.2.250.1.213.1.1.5.574",JDV_Examen_EtatGanglionsLymphatiquesLocoregionaux_Diagnostic_CISIS,JDV_Examen_EtatGanglionsLymphatiquesLocoregionaux_Diagnostic_CISIS,"JDV_Examen_EtatGanglionsLymphatiquesLocoregionaux_Diagnostic_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.575,20230404000000,retired,"1.2.250.1.213.1.1.5.575",JDV_Examen_MetastaseADistance_CISIS,JDV_Examen_MetastaseADistance_CISIS,"JDV_Examen_MetastaseADistance_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.576,20230404000000,retired,"1.2.250.1.213.1.1.5.576",JDV_Examen_MetastaseADistance_Localisation_CISIS,JDV_Examen_MetastaseADistance_Localisation_CISIS,"JDV_Examen_MetastaseADistance_Localisation_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.577,20230404000000,retired,"1.2.250.1.213.1.1.5.577",JDV_Examen_StatutR_CISIS,JDV_Examen_StatutR_CISIS,"JDV_Examen_StatutR_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.578,20230404000000,retired,"1.2.250.1.213.1.1.5.578",JDV_Niveau_Invasion_Clark_Melanome_CISIS,JDV_Niveau_Invasion_Clark_Melanome_CISIS,"JDV_Niveau_Invasion_Clark_Melanome_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.579,20230404000000,retired,"1.2.250.1.213.1.1.5.579",JDV_TNM_pTNM_pM_1_CISIS,JDV_TNM_pTNM_pM_1_CISIS,"JDV_TNM_pTNM_pM_1_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.580,20230404000000,retired,"1.2.250.1.213.1.1.5.580",JDV_TypePrelevement_Melanome_CISIS,JDV_TypePrelevement_Melanome_CISIS,"JDV_TypePrelevement_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.581,20230404000000,retired,"1.2.250.1.213.1.1.5.581",JDV_Localisation_Region_Melanome_CISIS,JDV_Localisation_Region_Melanome_CISIS,"JDV_Localisation_Region_Melanome_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.582,20230404000000,retired,"1.2.250.1.213.1.1.5.582",JDV_Type_histologique_Melanome_CISIS,JDV_Type_histologique_Melanome_CISIS,"JDV_Type_histologique_Melanome_CISIS",,"Internal,THO,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.583,20230404000000,retired,"1.2.250.1.213.1.1.5.583",JDV_Regression_Melanome_CISIS,JDV_Regression_Melanome_CISIS,"JDV_Regression_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.584,20230404000000,retired,"1.2.250.1.213.1.1.5.584",JDV_Ulceration_Melanome_CISIS,JDV_Ulceration_Melanome_CISIS,"JDV_Ulceration_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.585,20210301000000,active,"1.2.250.1.213.1.1.5.585",JDV_Morphologie_CISIS,JDV_Morphologie_CISIS,"JDV_Morphologie_CISIS",,"THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.586,20210301000000,active,"1.2.250.1.213.1.1.5.586",JDV_LateraliteNCIT_CISIS,JDV_LateraliteNCIT_CISIS,"JDV_LateraliteNCIT_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.592,20240719000000,active,"1.2.250.1.213.1.1.5.592",JDV_TypeProduitSanguinLabile_CISIS,JDV_TypeProduitSanguinLabile_CISIS,"JDV_TypeProduitSanguinLabile_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.593,20230427000000,active,"1.2.250.1.213.1.1.5.593",JDV_TypeSondeGastrique_CISIS,JDV_TypeSondeGastrique_CISIS,"JDV_TypeSondeGastrique_CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.594,20231114000000,active,"1.2.250.1.213.1.1.5.594",JDV_LocalisationAnesthesie_CISIS,JDV_LocalisationAnesthesie_CISIS,"JDV_LocalisationAnesthesie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.595,20240719000000,active,"1.2.250.1.213.1.1.5.595",JDV_TypeTraitement_FRCP_CISIS,JDV_TypeTraitement_FRCP_CISIS,"JDV_TypeTraitement_FRCP_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.596,20230725000000,active,"1.2.250.1.213.1.1.5.596",JDV_TraitementSoins_FRCP_CISIS,JDV_TraitementSoins_FRCP_CISIS,"JDV_TraitementSoins_FRCP_CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.597,20230707000000,active,"1.2.250.1.213.1.1.5.597",JDV_RCP_Appareil_CISIS,JDV_RCP_Appareil_CISIS,"JDV_RCP_Appareil_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.598,20231114000000,active,"1.2.250.1.213.1.1.5.598",JDV_RCP_Organe_CISIS,JDV_RCP_Organe_CISIS,"JDV_RCP_Organe_CISIS",,"Internal,THO,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.599,20220404000000,retired,"1.2.250.1.213.1.1.5.599",JDV_ObservationIntoleranceType_CISIS,JDV_ObservationIntoleranceType_CISIS,"JDV_ObservationIntoleranceType_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.617,20221114000000,active,"1.2.250.1.213.1.1.5.617",JDV_LateraliteTechniqueImagerie_CISIS,JDV_LateraliteTechniqueImagerie_CISIS,"JDV_LateraliteTechniqueImagerie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.618,20210419000000,active,"1.2.250.1.213.1.1.5.618",JDV_ModaliteAcquisition_CISIS,JDV_ModaliteAcquisition_CISIS,"JDV_ModaliteAcquisition_CISIS",,"DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.619,20230720000000,retired,"1.2.250.1.213.1.1.5.619",JDV_ModaliteImagerie_CISIS,JDV_ModaliteImagerie_CISIS,"JDV_ModaliteImagerie_CISIS",,"DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.62,20231114000000,active,"1.2.250.1.213.1.1.5.62",JDV_DeficiencePhysique_CISIS,JDV_DeficiencePhysique_CISIS,"JDV_DeficiencePhysique_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.620,20210419000000,active,"1.2.250.1.213.1.1.5.620",JDV_QuantiteExpositionRayonnements_CISIS,JDV_QuantiteExpositionRayonnements_CISIS,"JDV_QuantiteExpositionRayonnements_CISIS",,"DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.621,20231114000000,active,"1.2.250.1.213.1.1.5.621",JDV_ImmunizationApproachSiteCode_CISIS,JDV_ImmunizationApproachSiteCode_CISIS,"JDV_ImmunizationApproachSiteCode_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.622,20210507000000,active,"1.2.250.1.213.1.1.5.622",JDV_MotifConsultationOphtalmologique_CISIS,JDV_MotifConsultationOphtalmologique_CISIS,"JDV_MotifConsultationOphtalmologique_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.623,20240108000000,active,"1.2.250.1.213.1.1.5.623",JDV_OrientationBaseDuPrisme_CISIS,JDV_OrientationBaseDuPrisme_CISIS,"JDV_OrientationBaseDuPrisme_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.624,20240902000000,active,"1.2.250.1.213.1.1.5.624",JDV_TypeDePrisme_CISIS,JDV_TypeDePrisme_CISIS,"JDV_TypeDePrisme_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.625,20210507000000,active,"1.2.250.1.213.1.1.5.625",JDV_TypeDeVerresPrescrits_CISIS,JDV_TypeDeVerresPrescrits_CISIS,"JDV_TypeDeVerresPrescrits_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.626,20240902000000,active,"1.2.250.1.213.1.1.5.626",JDV_TypeDeLentilles_CISIS,JDV_TypeDeLentilles_CISIS,"JDV_TypeDeLentilles_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.627,20221216000000,active,"1.2.250.1.213.1.1.5.627",JDV_OeilExamine_CISIS,JDV_OeilExamine_CISIS,"JDV_OeilExamine_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.628,20240315000000,active,"1.2.250.1.213.1.1.5.628",JDV_AdditionGrandeur_CISIS,JDV_AdditionGrandeur_CISIS,"JDV_AdditionGrandeur_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.629,20240315000000,active,"1.2.250.1.213.1.1.5.629",JDV_Microsatellite_Melanome_CISIS,JDV_Microsatellite_Melanome_CISIS,"JDV_Microsatellite_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.63,20231114000000,active,"1.2.250.1.213.1.1.5.63",JDV_AvisMedicalComplementaire_CISIS,JDV_AvisMedicalComplementaire_CISIS,"JDV_AvisMedicalComplementaire_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.630,20240315000000,active,"1.2.250.1.213.1.1.5.630",JDV_Neurotropisme_Melanome_CISIS,JDV_Neurotropisme_Melanome_CISIS,"JDV_Neurotropisme_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.631,20240315000000,active,"1.2.250.1.213.1.1.5.631",JDV_Evaluation_TILs_Melanome_CISIS,JDV_Evaluation_TILs_Melanome_CISIS,"JDV_Evaluation_TILs_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.632,20210511000000,active,"1.2.250.1.213.1.1.5.632",JDV_Diagnostic_En_Attente_Melanome_CISIS,JDV_Diagnostic_En_Attente_Melanome_CISIS,"JDV_Diagnostic_En_Attente_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.633,20210511000000,active,"1.2.250.1.213.1.1.5.633",JDV_Type_Limites_Laterales_Envahies_Melanome_CISIS,JDV_Type_Limites_Laterales_Envahies_Melanome_CISIS,"JDV_Type_Limites_Laterales_Envahies_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.634,20210511000000,active,"1.2.250.1.213.1.1.5.634",JDV_Diagnostic_Etat_Ganglions_Melanome_CISIS,JDV_Diagnostic_Etat_Ganglions_Melanome_CISIS,"JDV_Diagnostic_Etat_Ganglions_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.635,20210511000000,active,"1.2.250.1.213.1.1.5.635",JDV_PT_Melanome_CISIS,JDV_PT_Melanome_CISIS,"JDV_PT_Melanome_CISIS",,"Internal,THO"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.636,20210511000000,active,"1.2.250.1.213.1.1.5.636",JDV_PN_Melanome_CISIS,JDV_PN_Melanome_CISIS,"JDV_PN_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.637,20230202000000,active,"1.2.250.1.213.1.1.5.637",JDV_PM_Melanome_CISIS,JDV_PM_Melanome_CISIS,"JDV_PM_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.638,20210511000000,active,"1.2.250.1.213.1.1.5.638",JDV_Type_Limite_Profonde_Envahie_Melanome_CISIS,JDV_Type_Limite_Profonde_Envahie_Melanome_CISIS,"JDV_Type_Limite_Profonde_Envahie_Melanome_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.639,20230911000000,retired,"1.2.250.1.213.1.1.5.639",JDV_J163_GlucoseUnits_ENS,JDV_J163_GlucoseUnits_ENS,"JDV_J163_GlucoseUnits_ENS",,"UCUM"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.64,20241010000000,active,"1.2.250.1.213.1.1.5.64",JDV_LieudeVie_CISIS,JDV_LieudeVie_CISIS,"JDV_LieudeVie_CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.640,20230911000000,retired,"1.2.250.1.213.1.1.5.640",JDV_J164_GlucoseNumberOfDays_ENS,JDV_J164_GlucoseNumberOfDays_ENS,"JDV_J164_GlucoseNumberOfDays_ENS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.641,20220919000000,active,"1.2.250.1.213.1.1.5.641",JDV_TypeDeMesureDeRefraction_CISIS,JDV_TypeDeMesureDeRefraction_CISIS,"JDV_TypeDeMesureDeRefraction_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.642,20230330000000,active,"1.2.250.1.213.1.1.5.642",JDV_TypeDeMesureAcuiteVisuelle_CISIS,JDV_TypeDeMesureAcuiteVisuelle_CISIS,"JDV_TypeDeMesureAcuiteVisuelle_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.643,20240718000000,active,"1.2.250.1.213.1.1.5.643",JDV_TypeDeMesureDispositifOculaire_CISIS,JDV_TypeDeMesureDispositifOculaire_CISIS,"JDV_TypeDeMesureDispositifOculaire_CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/1.2.250.1.213.1.1.5.644,20210622000000,active,"1.2.250.1.213.1.1.5.644",JDV_TypeDeDistanceDeVisualisation_CISIS,JDV_TypeDeDistanceDeVisualisation_CISIS,"JDV_TypeDeDistanceDeVisualisation_CISIS",,"Internal"
